name,rating,genre,year,released,score,votes,director,writer,star,country,company,runtime,log_budget,budget_vote_ratio,budget_runtime_ratio,budget_score_ratio,vote_score_ratio,budget_year_ratio,vote_year_ratio,score_runtime_ratio,budget_per_minute,votes_per_year,is_recent,is_high_budget,is_high_votes,is_high_score,actual_revenue,predicted_revenue
4653,6,1,0.6013967521194029,176,-0.5115668108312034,-0.23355969037100704,253,2722,1601,47,551,-1.0021371491840834,-0.6993629852378359,-0.40166570691927284,-0.6661253853578366,-0.03126300700812997,-0.19240932802294367,-0.3921850323852308,-0.15638264816927533,0.5278082183369127,-0.6661253853578366,-0.15638264816927533,-0.5778472811348693,-0.5832435624608637,-0.5798353399409327,-0.5784152954945421,16.943071519112976,17.336022829388057
2942,5,4,-1.4859025742080898,2157,0.007837534672983475,-0.43964434236815364,587,1399,973,47,1373,-0.2844612827282787,-0.06193620292547556,-0.22050628330024372,-0.42196895564225356,-0.14497114713974144,-0.47657175328867496,0.6945947000078829,-0.06205020492885937,0.2048074983267027,-0.42196895564225356,-0.06205020492885937,-0.5778472811348693,-0.5832435624608637,-0.5798353399409327,-0.5784152954945421,17.54092319879616,17.242304312628654
4716,5,6,1.455291931071559,804,0.007837534672983475,-0.3528718573167235,1509,102,590,47,942,0.654037927252389,0.3395952000085626,-0.18993305890150444,-0.20736385066430707,0.025427152435681874,-0.3713687628482432,-0.44836121584091226,-0.20274542683548105,-0.6422908086973184,-0.20736385066430707,-0.20274542683548105,1.7305610541872576,-0.5832435624608637,-0.5798353399409327,-0.5784152954945421,16.593116423267013,17.59600912868727
5170,6,6,0.6013967521194029,1685,0.7350036183788443,-0.5318401077352982,1098,1610,1252,47,640,-1.5541955079962408,-3.5989807423118676,-0.44469214424074505,-0.9110791399335023,-1.9978600243253233,-0.598009773118062,-0.46737933438084317,-0.2317311764837155,2.7635580580783636,-0.9110791399335023,-0.2317311764837155,-0.5778472811348693,-0.5832435624608637,-0.5798353399409327,1.7288616116989184,13.991978348182563,13.888981341590473
1536,5,4,0.3167650258020176,560,-0.19992420352869145,0.1298000907818567,459,1652,831,47,452,-1.0021371491840834,1.285970789613638,-0.1382075164055705,2.232247715781988,0.5977267119827698,0.23921039868363717,-0.2973747846205234,-0.0426221777980332,0.8508089383471227,2.232247715781988,-0.0426221777980332,-0.5778472811348693,1.7145495713329897,1.7246275470237273,-0.5784152954945421,19.13696762464096,19.018573551916035
1236,4,7,-1.8654115426312703,1290,1.462169702084706,1.4422339271847375,1859,2042,660,47,1397,0.3780087478463103,-0.4856111411585849,-0.4378513626267993,-0.6586567515233777,-1.1827211839415026,1.4064721139554723,2.4694324383872464,4.79059072898424,0.7635616174248234,-0.6586567515233777,4.79059072898424,-0.5778472811348693,-0.5832435624608637,1.7246275470237273,1.7288616116989184,20.491220980047075,18.731940425678985
2952,6,5,0.4116422679078127,1003,1.1505270947821942,0.6721281223532951,1961,134,149,15,549,2.144595496045214,0.8844393744522534,-0.34105985427510327,0.2440863787780248,-0.5164972760240131,0.667974898591198,-0.32407044085238773,0.09665648361800616,-0.8594944236889211,0.2440863787780248,0.09665648361800616,-0.5778472811348693,1.7145495713329897,1.7246275470237273,1.7288616116989184,18.72108103342077,18.9291629028225
4789,5,6,0.6962739942251981,1026,-1.654256370940415,-0.3528718573167235,441,724,1328,47,1216,-1.1125488209465149,-0.15451884682115677,-0.31119828936963656,-0.4027656409455223,1.3421846619966111,-0.28067652970993995,-0.38932697135703465,-0.18880534823185258,-0.5403926646931074,-0.4027656409455223,-0.18880534823185258,-0.5778472811348693,-0.5832435624608637,-0.5798353399409327,-0.5784152954945421,18.152984955133523,17.633941545161168
4312,6,0,-2.0551660268428606,1304,-1.1348520254362282,-0.6028850798711566,1337,2383,1220,47,1397,0.04677373255901576,0.09579978676902329,1.9927078651899395,-0.3447840197966821,0.9066580772490281,-0.6700074898782543,9.277920748790436,-0.10007674791975733,-1.103834812744966,-0.3447840197966821,-0.10007674791975733,-0.5778472811348693,-0.5832435624608637,-0.5798353399409327,-0.5784152954945421,16.57024260706036,15.933504311974245
5269,5,6,1.455291931071559,500,-0.19992420352869145,-0.4776073045781543,2043,3184,951,47,95,-0.3948729544907102,0.19628243810610976,-0.04878459593498528,-0.21549384714779782,0.12244919322253087,-0.5176666714294685,-0.4511974589165711,-0.22679206242674022,0.13091844472959546,-0.21549384714779782,-0.22679206242674022,1.7305610541872576,-0.5832435624608637,-0.5798353399409327,-0.5784152954945421,16.581145470917413,17.297592681447426
4743,1,2,-0.7268846373617288,2000,0.11171840377382047,-0.49930042584101186,1612,2512,701,47,1040,-1.0021371491840834,0.6583086097241119,0.39754319526366577,0.49952466618752756,0.08230250343300842,-0.55091519986658,-0.021712952999872647,-0.19410257810123144,1.1738096583573314,0.49952466618752756,-0.19410257810123144,-0.5778472811348693,1.7145495713329897,-0.5798353399409327,-0.5784152954945421,16.094996815130763,17.183805853062537
2658,4,1,1.1706602047541736,1589,0.007837534672983475,-0.445067622683868,782,1259,1458,47,1423,-0.06363793920341573,0.7411266099296564,0.20640324976336039,0.40909635888545987,0.1958254549762084,-0.4831469401912018,-0.41677687973667915,-0.21756173895133762,-0.018501641433442476,0.40909635888545987,-0.21756173895133762,1.7305610541872576,1.7145495713329897,-0.5798353399409327,-0.5784152954945421,18.20231468721526,18.474108732609196
3870,5,9,0.9809057205425834,341,-2.3814224546462768,-0.5209935471038694,1936,2995,123,47,1426,-1.4437838362338093,-0.10686522902965874,-0.06229809200848038,-0.3309677834318982,2.3405209709945516,-0.5188592298382602,-0.41795571151860195,-0.2321463198904066,-0.9847172416305765,-0.3309677834318982,-0.2321463198904066,1.7305610541872576,-0.5832435624608637,-0.5798353399409327,-0.5784152954945421,16.244786978584273,17.094650316379656
326,5,0,1.5501691731773541,1249,0.6311227492780073,1.1819164720304471,1540,479,1372,47,983,0.5436262554899575,1.6651789702451312,-0.2390910576922305,2.984638687049743,0.11504719869375706,1.3251938376762809,-0.42966718707820145,0.08420572965151749,-0.06119309462288227,2.984638687049743,0.08420572965151749,1.7305610541872576,1.7145495713329897,1.7246275470237273,-0.5784152954945421,20.249533890154254,20.130902632127576
1001,6,0,-1.7705343005254752,501,-0.9270902872345532,-0.6001734397132994,929,3054,1194,47,1178,-0.45007879037192594,-0.6993629852378359,0.33748626025305634,-0.6910790926427253,0.31866692473687636,-0.6671914794290109,1.6328394909288007,-0.2113185751767126,-0.4891643456556296,-0.6910790926427253,-0.2113185751767126,-0.5778472811348693,-0.5832435624608637,-0.5798353399409327,-0.5784152954945421,16.596478327732942,15.938947109086438
4183,6,6,1.6450464152831494,2381,-0.09604333442785444,-0.5209935471038694,945,2412,1325,47,95,2.2550071678076455,0.6583086097241119,0.575919137467555,-0.05809711522741687,0.2412046103178704,-0.5734882068108533,-0.4557604549471247,-0.23614934018942582,-1.7095101022671415,-0.05809711522741687,-0.23614934018942582,1.7305610541872576,1.7145495713329897,-0.5798353399409327,-0.5784152954945421,16.111335049505097,16.835735292911764
2222,4,4,-0.5371301531501386,1931,-0.8232094181337162,-0.5866152389240135,741,2675,162,47,1393,-0.8365196415404362,0.3395952000085626,1.4329781443950655,-0.003199622863089531,0.7215546130781273,-0.649260071119588,-0.11751518373703954,-0.2388953306731847,0.012381537469555674,-0.003199622863089531,-0.2388953306731847,-0.5778472811348693,-0.5832435624608637,-0.5798353399409327,-0.5784152954945421,15.933655130746235,16.20486657342666
4541,6,4,-0.7268846373617288,1612,0.21559927287465747,-0.5535332289981557,1698,695,1233,47,1397,0.212391240202663,-0.9254937215810581,-0.24991075901063411,-0.7659346937656912,-0.6484448044257356,-0.6169000842873428,-0.10111869317184714,-0.22058872744812552,-0.10199554545880675,-0.7659346937656912,-0.22058872744812552,-0.5778472811348693,-0.5832435624608637,-0.5798353399409327,-0.5784152954945421,17.6955131791423,15.44765442207207
2508,6,3,-0.15762118472695805,1940,0.8388844874796823,-0.02747503837386045,659,2729,348,47,682,1.1508904501833308,0.39032531615939053,-0.32379589993110786,-0.2124669869185597,-0.5154424985207162,-0.0474205300895968,-0.22973156012488385,-0.04691526244491985,-0.3981271790256891,-0.2124669869185597,-0.04691526244491985,-0.5778472811348693,-0.5832435624608637,-0.5798353399409327,1.7288616116989184,18.22641003150527,17.65445350433726
255,4,6,-1.2012708478907044,566,0.007837534672983475,-0.46676074394672556,1859,1397,1448,47,1397,0.7644495990148205,0.36536944289797424,0.013164563307484198,-0.19561359790698313,0.03636499472923011,-0.5094476878013098,0.30349478861884094,-0.1398059719400985,-0.7265550114046343,-0.19561359790698313,-0.1398059719400985,-0.5778472811348693,-0.5832435624608637,-0.5798353399409327,-0.5784152954945421,18.121395494249064,17.419387388580038
3672,6,9,-0.2524984268327532,2362,-0.19992420352869145,-0.26609937226529334,1710,3021,1351,47,1001,-0.2844612827282787,0.3129470893748952,-0.25948903252673144,-0.1187424219632229,0.17333354552871857,-0.25411126308651205,-0.20831827470793676,-0.12391428233196203,0.01639041165408029,-0.1187424219632229,-0.12391428233196203,-0.5778472811348693,-0.5832435624608637,-0.5798353399409327,-0.5784152954945421,18.30914865659633,17.379810853054483
1766,6,0,-0.06274394262116294,2144,0.11171840377382047,-0.43964434236815364,428,706,595,6,1017,0.04677373255901576,0.5458250518098688,0.04698803107155741,0.09827755999218231,0.03520420236047595,-0.4795525046844872,-0.24652769836289967,-0.19362101174946972,-0.03499606652936261,0.09827755999218231,-0.19362101174946972,-0.5778472811348693,-0.5832435624608637,-0.5798353399409327,-0.5784152954945421,17.165788364870682,16.82044305970765
4034,6,0,-0.5371301531501386,391,-1.758137240041252,-0.5209935471038694,1926,1289,1789,47,203,-1.3333721644713779,-0.31773251387398016,-0.15347198193362827,-0.4796955042998658,1.3761203756045648,-0.5379401643789268,-0.14659389808721954,-0.21061747122341243,-0.4069938654573418,-0.4796955042998658,-0.21061747122341243,-0.5778472811348693,-0.5832435624608637,-0.5798353399409327,-0.5784152954945421,16.7012766147724,16.118908673961297
4965,6,0,1.6450464152831494,1642,-0.8232094181337162,-0.5698030699452988,883,1462,1754,44,175,-0.670902133896789,-0.5239623535823051,-0.016731659119932196,-0.6226043190699907,0.310665332026993,-0.6264063154311078,-0.47798839472918764,-0.24508841559400257,-0.16814178663354026,-0.6226043190699907,-0.24508841559400257,1.7305610541872576,-0.5832435624608637,-0.5798353399409327,-0.5784152954945421,12.753907885930044,15.617204766432653
4319,6,4,0.6962739942251981,116,0.007837534672983475,-0.4125279407895817,476,2468,429,47,561,-0.670902133896789,-0.5239623535823051,-0.338739004753182,-0.6226043190699907,-0.3410416657991126,-0.44369581877604,-0.39858820760042485,-0.20337273037264436,0.6399149974469851,-0.6226043190699907,-0.20337273037264436,-0.5778472811348693,-0.5832435624608637,-0.5798353399409327,-0.5784152954945421,15.76766346610119,15.874169938850791
4620,5,6,-1.6756570584196802,2216,0.21559927287465747,-0.5963771434922993,939,3098,162,46,452,1.095684614302115,-0.31773251387398016,0.6539737105518758,-0.6292485452607592,-0.39731581776269786,-0.6674771140665174,1.2204342411805955,-0.21449691309833988,-0.8117684111627952,-0.6292485452607592,-0.21449691309833988,-0.5778472811348693,-0.5832435624608637,-0.5798353399409327,-0.5784152954945421,15.695279073011534,15.472851764413498
3503,6,5,-1.3910253321022947,2222,-1.1348520254362282,-0.6164432806604425,2016,805,1739,46,1464,-0.891725477421652,-1.1516244470070058,0.9413224174057881,-0.7794383589823424,0.2848575477933179,-0.6893155784015478,0.4158103074272747,-0.24806810739552818,-0.24091034111391021,-0.7794383589823424,-0.24806810739552818,-0.5778472811348693,-0.5832435624608637,-0.5798353399409327,-0.5784152954945421,12.916278496098053,13.914803777650677
2404,5,4,1.1706602047541736,269,0.11171840377382047,-0.26609937226529334,2043,3184,332,47,731,-0.6156962980155732,-0.11616763299378897,-0.33954547108867134,-0.42669456395932936,-0.24198058228571268,-0.27195193688203523,-0.43519749120503365,-0.1801027563035874,0.6739275916748646,-0.42669456395932936,-0.1801027563035874,1.7305610541872576,-0.5832435624608637,-0.5798353399409327,-0.5784152954945421,17.747911750512458,17.528785627233287
1497,6,0,1.360414688965764,1398,0.5272418801771703,-0.32575545573815157,628,1012,1191,47,1220,1.7029488089954883,0.7411266099296564,-0.05606812761126604,0.1057239730978776,-0.1784435230516833,-0.36138113717351866,-0.4329613162976952,-0.1959637669742564,-0.9956785110445773,0.1057239730978776,-0.1959637669742564,1.7305610541872576,1.7145495713329897,-0.5798353399409327,-0.5784152954945421,17.035823389843156,17.553031595052275
2483,5,1,-0.9166391215733191,825,-0.4076859417303664,-0.5047237061567262,983,3032,1570,47,793,-0.11884377508463148,0.5657259625532456,0.3376293943623138,0.1535689171181154,0.45504849374654904,-0.5472080468701076,0.07977365881996223,-0.18778665018004898,-0.33050833670579494,0.1535689171181154,-0.18778665018004898,-0.5778472811348693,-0.5832435624608637,-0.5798353399409327,-0.5784152954945421,17.63324042222892,16.945751615581194
2822,6,4,0.12701054159042732,755,0.7350036183788443,0.5636625160390074,1937,553,1126,47,551,-1.1125488209465149,0.1641945552522987,-0.4023244619431254,-0.1450695469506771,-0.5388882483946699,0.6153963234124724,-0.29762456222769706,0.10750844758652527,1.9915942528401092,-0.1450695469506771,0.10750844758652527,-0.5778472811348693,-0.5832435624608637,1.7246275470237273,1.7288616116989184,18.28297517728664,18.291156395622277
3169,6,0,-1.2961480899964997,97,-1.238732894537065,-0.5784803184504419,1050,2545,448,47,53,-0.17404961096584723,-0.15451884682115677,0.37506471843205996,-0.485422878641982,0.8867131097475077,-0.6342065567066766,0.37335099307932823,-0.21794011251343612,-1.018126045359752,-0.485422878641982,-0.21794011251343612,-0.5778472811348693,-0.5832435624608637,-0.5798353399409327,-0.5784152954945421,15.248793699831522,16.139248739039044
